wp_id,url1,url2,url3,permalink,resource_name_current,resource_name_edited,resource_id,resource_date_current,resource_date_edited,categories,resource_authors_current,resource_authors_edited,resource_affiliations_current,resource_affiliations_edited,resource_subject_current,resource_subject_edited,contest,contest_status,ready_for_update,notes,resource_date_checked,file_name,file_name_without_extension
83036,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3825.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/DataStateofMindWatchdog2012_1.pdf,NA,NA,Data State Of Mind,NA,3825,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,DataStateofMindWatchdog2012_1.pdf,DataStateofMindWatchdog2012_1
83037,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3826.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/confront-10052012100114.pdf,NA,NA,Confrontations on Camera,NA,3826,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,confront-10052012100114.pdf,confront-10052012100114
83038,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3827-10052012103316.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3827.pdf,NA,NA,Questions to Consider When Selecting Search Engines,NA,3827,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3827.pdf,3827
83039,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3828-10052012103347.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3828.pdf,NA,NA,The Art of the Interview,NA,3828,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3828.pdf,3828
83019,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3806.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/YearinCar2012FINAL.pdf,NA,NA,Year in CAR,NA,3806,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,YearinCar2012FINAL.pdf,YearinCar2012FINAL
82729,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3499.doc,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3499.pdf,NA,NA,Effective Information Mining on the Web,NA,3499,1905-07-03,NA,"Resource, Tipsheet","2011 CAR Conference (Raleigh, N.C.)",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3499.pdf,3499
82961,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3744.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3744_1.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3744_2.pdf,NA,Using census data to report on the economy,NA,3744,1905-07-04,NA,"Resource, Tipsheet",Paul Overberg (USA TODAY),NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3744_3.pdf,3744_3
82966,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3752.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3752_1.pdf,NA,NA,Conflict in Collaborations,NA,3752,1905-07-04,NA,"Resource, Tipsheet",Evelyn Larrubia (Investigative News Network),NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3752_1.pdf,3752_1
82960,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3743.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3743_1.pdf,NA,NA,Reporting on public-sector pensions,NA,3743,1905-07-04,NA,"Resource, Tipsheet","Ziva Branstetter (Tulsa World), Andy Hall (Wisconsin Center for Investigative Journalism)",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3743_1.pdf,3743_1
82958,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3741.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3741_1.pdf,NA,NA,Mining the Private Parts of Public Officials,NA,3741,1905-07-04,NA,"Resource, Tipsheet",Doug Haddix (Kiplinger Program/Ohio State University),NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3741_1.pdf,3741_1
82956,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3739.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3739_1.pdf,NA,NA,Anatomy of an Investigation,NA,3739,1905-07-04,NA,"Resource, Tipsheet","Kevin Hirten (KTRK-Houston), Corey Johnson (California Watch)",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3739_1.pdf,3739_1
82920,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3702.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3702_powerpoint.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3702_powerpoint.ppt,NA,Finding the holes in economic impact studies,NA,3702,1905-07-04,NA,"Resource, Tipsheet","Greg LeRoy of Good Jobs First, David Cay Johnston of Reuters and Jim Heaney of Investigative Post.",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3702_powerpoint.ppt,3702_powerpoint
82904,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3684.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/CarDailyBeatNICAR2012.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/CarDailyBeatNICAR2012_1.pdf,NA,Integrating CAR into a Daily Beat,NA,3684,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,CarDailyBeatNICAR2012_2.pdf,CarDailyBeatNICAR2012_2
82903,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3683.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/NICAR_2012_csvkit.pdf,NA,NA,An Intro to csvKit,NA,3683,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NICAR_2012_csvkit.pdf,NICAR_2012_csvkit
82902,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3682.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/mapping1.ppt.pdf,NA,NA,Displaying Data Geographically,NA,3682,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,mapping1.ppt.pdf,mapping1.ppt
82901,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3681.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/FarentholdQuandary.pdf,NA,NA,Farenthold Quandary,NA,3681,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FarentholdQuandary.pdf,FarentholdQuandary
82900,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3680.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/IRE_CAR_2012_Map_graphics_for_video.pdf,NA,NA,Map Graphcs for Video,NA,3680,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,IRE_CAR_2012_Map_graphics_for_video.pdf,IRE_CAR_2012_Map_graphics_for_video
82899,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3679.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/Infiltrate_the_ad_department_.pdf,NA,NA,Infiltrate the Ad Department,NA,3679,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,Infiltrate_the_ad_department_.pdf,Infiltrate_the_ad_department_
82896,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3676.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/Own_Your_Map_Stack.pdf,NA,NA,Own Your Map Stack,NA,3676,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,Own_Your_Map_Stack.pdf,Own_Your_Map_Stack
82895,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3675.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/TileMill.pdf,NA,NA,Tile Mill: Hands-on Tutorial,NA,3675,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,TileMill.pdf,TileMill
82891,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3671.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/GeoCommons_WalkThru_Feb2012.docx1.pdf,NA,NA,Basic Mapping In GeoCommons,NA,3671,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,GeoCommons_WalkThru_Feb2012.docx1.pdf,GeoCommons_WalkThru_Feb2012.docx1
82905,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3686.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/excel-03192012092331.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/excel-03192012092331_1.pdf,NA,Execel Formulas- A Quick List,NA,3686,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,excel-03192012092331_1.pdf,excel-03192012092331_1
82907,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3688.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/social-03192012092547.pdf,NA,NA,Using a Social Network Graph to Show Political Ties,NA,3688,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,social-03192012092547.pdf,social-03192012092547
82908,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3689.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/toll-03192012092206.pdf,NA,NA,Toll Project Development and Finance,NA,3689,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,toll-03192012092206.pdf,toll-03192012092206
82909,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3690.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/convo-03192012092239.pdf,NA,NA,Changing the Conversation,NA,3690,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,convo-03192012092239.pdf,convo-03192012092239
82910,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3691.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/health-03192012092526.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/health-03202012123258.pdf,NA,Health Analyses for Any Newsroom,NA,3691,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,health-03202012123258.pdf,health-03202012123258
82911,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3692.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/open_secrets-03202012123337_2.pdf,NA,NA,Opensecrets.org,NA,3692,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,open_secrets-03202012123337_2.pdf,open_secrets-03202012123337_2
82912,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3693.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/tifia-03192012092122.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/tifia-03202012123417.pdf,NA,Now is TIFIA's Time,NA,3693,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,tifia-03202012123417.pdf,tifia-03202012123417
82858,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3634.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/nicar-demo.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/nicar-demo_1.pdf,NA,"Tools, Techniques, and Research for Public Affairs Reporting",NA,3634,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,nicar-demo_1.pdf,nicar-demo_1
82839,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3614.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3614.pptx,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/FindingdataGovernmentBeat.pdf,NA,Getting intimate with government data to produce hard-hitting stories,NA,3614,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FindingdataGovernmentBeat.pdf,FindingdataGovernmentBeat
82877,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3656.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/PowerPivot_Hands_On.pdf,NA,NA,PowerPivot Hands On,NA,3656,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,PowerPivot_Hands_On.pdf,PowerPivot_Hands_On
82833,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3607.rtf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/Tips_for_Investigating_Religion-1.rtf,NA,NA,Tips for Investigating Church Issues/Scandals,NA,3607,1905-07-03,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,Tips_for_Investigating_Religion-1.rtf,Tips_for_Investigating_Religion-1
82835,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3609.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/Backgrounding_Candidates.pdf,NA,NA,Backgrounding Candidates,NA,3609,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,Backgrounding_Candidates.pdf,Backgrounding_Candidates
82836,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3610.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3610_2.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/ire-1.pdf,NA,Creative Uses of Campaign Data,NA,3610,1905-07-04,NA,"Resource, Tipsheet",Karen Yourish (The Washington Post),NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,ire-1.pdf,ire-1
82837,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3611.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3611_1.pdf,NA,NA,Mississippi Public Records Request,NA,3611,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3611_1.pdf,3611_1
82838,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3612.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3612_1.pdf,NA,NA,The Art of the Interview,NA,3612,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3612_1.pdf,3612_1
82840,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3615.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/Sableman_DataPrivacyScorecard_2012_v3_print.pdf,NA,NA,Data Privacy Scorecard: What To Watch in 2012,NA,3615,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,Sableman_DataPrivacyScorecard_2012_v3_print.pdf,Sableman_DataPrivacyScorecard_2012_v3_print
82841,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3616.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/IntegratingCAR.pdf,NA,NA,Integrating CAR,NA,3616,1905-07-04,NA,"Resource, Tipsheet",Mark Wert,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,IntegratingCAR.pdf,IntegratingCAR
82844,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3619.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/Predicting_the_News.pdf,NA,NA,Predicting the News,NA,3619,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,Predicting_the_News.pdf,Predicting_the_News
82845,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3620.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/JGTNICAR.pdf,NA,NA,Creative Uses of Webscraping,NA,3620,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,JGTNICAR.pdf,JGTNICAR
82847,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3622.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/Battlingdatapricetaginflation.pdf,NA,NA,Battling data price tag inflation,NA,3622,1905-07-04,NA,"Resource, Tipsheet","Ryan McNeill, Dallas News",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,Battlingdatapricetaginflation.pdf,Battlingdatapricetaginflation
82848,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3623.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/LocatingthestoryThelatestinonlinemaps.pdf,NA,NA,Locating the story: The latest in online maps,NA,3623,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,LocatingthestoryThelatestinonlinemaps.pdf,LocatingthestoryThelatestinonlinemaps
82854,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3630.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/FreeDataTools.pdf,NA,NA,Free Data Tools for Data Visualization and Analysis,NA,3630,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FreeDataTools.pdf,FreeDataTools
82849,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3624.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/IRE_CAR_2012_Making_friends_with_map_projecti.pdf,NA,NA,Making friends with map projections,NA,3624,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,IRE_CAR_2012_Making_friends_with_map_projecti.pdf,IRE_CAR_2012_Making_friends_with_map_projecti
82850,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3625.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/Human-assistedreportingHowtocreaterobotreportersinyourownimage.pdf,NA,NA,Human-assisted reporting: How to create robot reporters in your own image,NA,3625,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,Human-assistedreportingHowtocreaterobotreportersinyourownimage.pdf,Human-assistedreportingHowtocreaterobotreportersinyourownimage
82851,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3626.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/HowIlearnedtostopworryingandloveflatfiles.pdf,NA,NA,How I learned to stop worrying and love flat files,NA,3626,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,HowIlearnedtostopworryingandloveflatfiles.pdf,HowIlearnedtostopworryingandloveflatfiles
82855,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3631.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/herzog_mappingthenews.pdf,NA,NA,Mapping The News,NA,3631,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,herzog_mappingthenews.pdf,herzog_mappingthenews
82852,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3627.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3627.pptx,NA,NA,Turning Your Stories into a Tablet or Phone Ap,NA,3627,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3627.pptx,3627
82853,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3629.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/DronesForJournalism.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/DronesForJournalism_1.pdf,NA,Drones for Journalism,NA,3629,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,DronesForJournalism_1.pdf,DronesForJournalism_1
82856,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3632.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/International_Data2012.pdf,NA,NA,Mining Data Around The Globe,NA,3632,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,International_Data2012.pdf,International_Data2012
82857,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3633.rtf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/JohnsonPhillips_Presentation_Tipsheet.rtf,NA,NA,Data Validation in the Digital Age,NA,3633,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,JohnsonPhillips_Presentation_Tipsheet.rtf,JohnsonPhillips_Presentation_Tipsheet
82861,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3638.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/CAR2012InvestigateNews.pdf,NA,NA,Using CAR to Investigate the News,NA,3638,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,CAR2012InvestigateNews.pdf,CAR2012InvestigateNews
82860,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3637.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/twitter-api-nicar12.pdf,NA,NA,Scrape Twitter or Die Tryin',NA,3637,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,twitter-api-nicar12.pdf,twitter-api-nicar12
82862,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3640.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/Federal_data.pdf,NA,NA,Federal Data for Local Stories,NA,3640,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,Federal_data.pdf,Federal_data
82863,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3641.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/GettingStarted.pdf,NA,NA,Digging Deep with Data Journalism,NA,3641,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,GettingStarted.pdf,GettingStarted
82864,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3642.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/InternationalAndy.pdf,NA,NA,Mining Around the Data Globe,NA,3642,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,InternationalAndy.pdf,InternationalAndy
82865,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3643.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/IRE_presentation.pdf,NA,NA,Data U: The Databases You Need to Cover Higher Ed,NA,3643,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,IRE_presentation.pdf,IRE_presentation
82867,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3645.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/nicar12opengov_herzog.pdf,NA,NA,Tapping Into State Information with Open Missouri,NA,3645,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,nicar12opengov_herzog.pdf,nicar12opengov_herzog
82868,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3646.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/Telling_the_Story.pdf,NA,NA,Telling (and Showing) The Story,NA,3646,1905-07-04,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,Telling_the_Story.pdf,Telling_the_Story
